"Date","Latitude","Longitude","Matrix","Subregion","cadmium","copper","mercury","selenium"
2011-09-21,38.12727,-122.053550720215,"water","NW Suisun",0.0236,3.27,0.00458,0
2011-09-22,38.02054,-121.8063,"water","Confluence",0,1.83,4.1e-05,0.08
2011-09-22,38.0597,-121.8113,"water","Confluence",0,2.43,5.2e-05,0
2011-10-05,38.4592,-121.5031,"water","Sacramento River",NA,1.5,4e-05,NA
2011-10-06,37.9556,-121.4223,"water","South Delta",0,1.3,NA,0.16
2011-10-06,38.16022,-121.2064,"water","East Delta",0,0.41,NA,0
2011-10-18,38.2399,-121.5649,"water","Sacramento River",NA,0.91,NA,NA
2011-11-15,37.9556,-121.4223,"water","South Delta",0,2.2,NA,0.19
2011-11-15,38.16022,-121.2064,"water","East Delta",0,0.51,NA,0
2011-12-13,37.9556,-121.4223,"water","South Delta",0,0.58,NA,0.17
2011-12-13,38.16022,-121.2064,"water","East Delta",0,0.51,NA,0
2012-01-21,38.4592,-121.5031,"water","Sacramento River",NA,1.2,0.0024,NA
2012-02-14,37.88188,-121.6522,"water","South Delta",NA,1.9,NA,NA
2012-02-29,38.4592,-121.5031,"water","Sacramento River",NA,1.9,0.0015,NA
2012-03-27,38.02161,-121.8063,"water","Confluence",0.02,3.53,NA,NA
2012-03-27,38.048328,-122.096664428711,"water","SW Suisun",0,2.72,NA,NA
2012-03-27,38.049999,-121.87833404541,"water","Confluence",0.03,5.12,NA,NA
2012-03-27,38.060001,-121.980003356934,"water","SE Suisun",0.02,4.93,NA,NA
2012-03-27,38.06242,-121.8205,"water","Confluence",0.02,2.35,NA,NA
2012-03-27,38.064999,-122.035003662109,"water","SE Suisun",0,2.34,NA,NA
2012-03-27,38.117081,-122.03971862793,"water","NW Suisun",0.05,7.58,NA,NA
2012-04-03,38.02161,-121.8063,"water","Confluence",0.03,2.26,NA,NA
2012-04-03,38.048328,-122.096664428711,"water","SW Suisun",0,2.99,NA,NA
2012-04-03,38.049999,-121.87833404541,"water","Confluence",0.02,5.5,NA,NA
2012-04-03,38.060001,-121.980003356934,"water","SE Suisun",0.05,2.62,NA,NA
2012-04-03,38.06242,-121.8205,"water","Confluence",0.07,6.35,NA,NA
2012-04-03,38.064999,-122.035003662109,"water","SE Suisun",0.02,3.84,NA,NA
2012-04-03,38.117081,-122.03971862793,"water","NW Suisun",0.08,3.6,NA,NA
2012-04-10,38.02161,-121.8063,"water","Confluence",0.03,4.43,NA,NA
2012-04-10,38.048328,-122.096664428711,"water","SW Suisun",0.17,4.46,NA,NA
2012-04-10,38.049999,-121.87833404541,"water","Confluence",0,6.7,NA,NA
2012-04-10,38.060001,-121.980003356934,"water","SE Suisun",0,3.19,NA,NA
2012-04-10,38.06242,-121.8205,"water","Confluence",0.03,2.99,NA,NA
2012-04-10,38.064999,-122.035003662109,"water","SE Suisun",0.05,10,NA,NA
2012-04-10,38.117081,-122.03971862793,"water","NW Suisun",0.06,5.2,NA,NA
2012-04-17,38.02161,-121.8063,"water","Confluence",0,2.35,NA,NA
2012-04-17,38.048328,-122.096664428711,"water","SW Suisun",0,3.87,NA,NA
2012-04-17,38.049999,-121.87833404541,"water","Confluence",0,2.93,NA,NA
2012-04-17,38.060001,-121.980003356934,"water","SE Suisun",0,2.48,NA,NA
2012-04-17,38.06242,-121.8205,"water","Confluence",0,2.33,NA,NA
2012-04-17,38.064999,-122.035003662109,"water","SE Suisun",0,5.51,NA,NA
2012-04-17,38.117081,-122.03971862793,"water","NW Suisun",0,7.36,NA,NA
2012-04-24,38.02161,-121.8063,"water","Confluence",0,2.77,NA,NA
2012-04-24,38.048328,-122.096664428711,"water","SW Suisun",0.08,4.19,NA,NA
2012-04-24,38.049999,-121.87833404541,"water","Confluence",0,5.25,NA,NA
2012-04-24,38.060001,-121.980003356934,"water","SE Suisun",0,5.67,NA,NA
2012-04-24,38.06242,-121.8205,"water","Confluence",0.02,4.58,NA,NA
2012-04-24,38.064999,-122.035003662109,"water","SE Suisun",0.02,8.44,NA,NA
2012-04-24,38.117081,-122.03971862793,"water","NW Suisun",0,4.44,NA,NA
2012-05-01,38.02161,-121.8063,"water","Confluence",0,2.41,NA,NA
2012-05-01,38.048328,-122.096664428711,"water","SW Suisun",0,3.4,NA,NA
2012-05-01,38.049999,-121.87833404541,"water","Confluence",0.02,3.2,NA,NA
2012-05-01,38.060001,-121.980003356934,"water","SE Suisun",0,3.41,NA,NA
2012-05-01,38.06242,-121.8205,"water","Confluence",0.02,2.69,NA,NA
2012-05-01,38.064999,-122.035003662109,"water","SE Suisun",0,3.9,NA,NA
2012-05-01,38.117081,-122.03971862793,"water","NW Suisun",0.02,5.57,NA,NA
2012-05-01,38.4592,-121.5031,"water","Sacramento River",NA,1,0.0039,NA
2012-05-08,38.02161,-121.8063,"water","Confluence",0.03,3.34,NA,NA
2012-05-08,38.048328,-122.096664428711,"water","SW Suisun",0.07,9.56,NA,NA
2012-05-08,38.049999,-121.87833404541,"water","Confluence",0,4.6,NA,NA
2012-05-08,38.060001,-121.980003356934,"water","SE Suisun",0.04,5.65,NA,NA
2012-05-08,38.06242,-121.8205,"water","Confluence",0,3.93,NA,NA
2012-05-08,38.064999,-122.035003662109,"water","SE Suisun",0.06,4.17,NA,NA
2012-05-08,38.117081,-122.03971862793,"water","NW Suisun",0.05,9.8,NA,NA
2012-05-15,38.02161,-121.8063,"water","Confluence",0,1.81,NA,NA
2012-05-15,38.048328,-122.096664428711,"water","SW Suisun",0,2.64,NA,NA
2012-05-15,38.049999,-121.87833404541,"water","Confluence",0,2.05,NA,NA
2012-05-15,38.060001,-121.980003356934,"water","SE Suisun",0.02,2.39,NA,NA
2012-05-15,38.06242,-121.8205,"water","Confluence",0,1.49,NA,NA
2012-05-15,38.064999,-122.035003662109,"water","SE Suisun",0,4.46,NA,NA
2012-05-15,38.117081,-122.03971862793,"water","NW Suisun",0,4.63,NA,NA
2012-05-22,38.02161,-121.8063,"water","Confluence",0.02,3.52,NA,NA
2012-05-22,38.048328,-122.096664428711,"water","SW Suisun",0,1.84,NA,NA
2012-05-22,38.049999,-121.87833404541,"water","Confluence",0,1.15,NA,NA
2012-05-22,38.060001,-121.980003356934,"water","SE Suisun",0,5.22,NA,NA
2012-05-22,38.06242,-121.8205,"water","Confluence",0,0.86,NA,NA
2012-05-22,38.064999,-122.035003662109,"water","SE Suisun",0.04,6.05,NA,NA
2012-05-22,38.117081,-122.03971862793,"water","NW Suisun",0.07,19.4,NA,NA
2012-05-29,38.02161,-121.8063,"water","Confluence",0,2.06,NA,NA
2012-05-29,38.048328,-122.096664428711,"water","SW Suisun",0,2.45,NA,NA
2012-05-29,38.049999,-121.87833404541,"water","Confluence",0,2.93,NA,NA
2012-05-29,38.060001,-121.980003356934,"water","SE Suisun",0,1.95,NA,NA
2012-05-29,38.06242,-121.8205,"water","Confluence",0,2.45,NA,NA
2012-05-29,38.064999,-122.035003662109,"water","SE Suisun",0,3.14,NA,NA
2012-05-29,38.117081,-122.03971862793,"water","NW Suisun",0,1.89,NA,NA
2012-07-17,37.88188,-121.6522,"water","South Delta",NA,2.5,NA,NA
2012-10-22,38.4592,-121.5031,"water","Sacramento River",NA,1.2,0.001,NA
2012-12-21,38.4592,-121.5031,"water","Sacramento River",NA,3.9,0.00017,NA
2013-01-10,38.4592,-121.5031,"water","Sacramento River",0.019,3.7,0.0051,0.72
2013-01-15,37.77046,-121.2923,"water","South Delta",0,1.4,NA,0.45
2013-01-15,38.05055,-121.4175,"water","South Delta",0,1.7,NA,0.12
2013-01-15,38.11558,-121.4938,"water","East Delta",0,1.5,NA,0.12
2013-02-05,38.4592,-121.5031,"water","Sacramento River",0.016,2.1,0.0017,0.72
2013-02-21,37.77046,-121.2923,"water","South Delta",0,2.1,NA,0.18
2013-02-21,37.88188,-121.6522,"water","South Delta",NA,3.3,NA,NA
2013-02-21,38.05055,-121.4175,"water","South Delta",0,0.51,NA,0.11
2013-02-21,38.11558,-121.4938,"water","East Delta",0,1.3,NA,0.1
2013-03-05,38.4592,-121.5031,"water","Sacramento River",0.016,0.89,0.0015,0.72
2013-03-19,37.77046,-121.2923,"water","South Delta",0,1.2,NA,0.19
2013-03-19,38.05055,-121.4175,"water","South Delta",0,0.57,NA,0.11
2013-03-19,38.11558,-121.4938,"water","East Delta",0,1.5,NA,0.1
2013-04-02,37.77046,-121.2923,"water","South Delta",0,1.5,NA,0.18
2013-04-02,38.11558,-121.4938,"water","East Delta",0,1,NA,0.1
2013-04-02,38.4592,-121.5031,"water","Sacramento River",0.019,2.7,0.003,0.72
2013-04-04,38.4592,-121.5031,"water","Sacramento River",NA,2.7,0.0035,NA
2013-05-01,38.4592,-121.5031,"water","Sacramento River",NA,2.3,0.0017,NA
2013-05-07,38.4592,-121.5031,"water","Sacramento River",0.016,1.8,0.0022,0.72
2013-05-21,37.77046,-121.2923,"water","South Delta",0,0.71,NA,0.21
2013-05-21,38.11558,-121.4938,"water","East Delta",0,1.3,NA,0.11
2013-06-04,38.4592,-121.5031,"water","Sacramento River",0.016,2.1,0.002,0.72
2013-06-18,37.77046,-121.2923,"water","South Delta",0,0.79,NA,0.22
2013-06-18,38.11558,-121.4938,"water","East Delta",0,1.2,NA,0.13
2013-07-09,38.4592,-121.5031,"water","Sacramento River",0.016,1.6,0.0015,0.72
2013-07-16,37.77046,-121.2923,"water","South Delta",0,1.5,NA,0.27
2013-07-16,38.06012,-121.4991,"water","South Delta",0,1.1,NA,0.13
2013-07-16,38.11558,-121.4938,"water","East Delta",0,2.2,NA,0.12
2013-08-06,38.4592,-121.5031,"water","Sacramento River",0.016,1.9,0.0013,0.74
2013-08-07,38.039749,-122.116317749023,"water","SW Suisun",0.0631,3.86,0.00203,0.22
2013-08-07,38.075016,-121.948860168457,"water","NE Suisun",0.0267,1.4,0.00258,0
2013-08-07,38.086132,-122.050895690918,"water","NW Suisun",0.0427,6.12,0.00165,0.167
2013-08-08,38.02054,-121.8063,"water","Confluence",0.0079,1.4,0.00038,0.123
2013-08-08,38.0597,-121.8113,"water","Confluence",0.0135,1.53,0.00072,0.097
2013-08-20,37.77046,-121.2923,"water","South Delta",0,1.2,NA,0.31
2013-08-20,38.06012,-121.4991,"water","South Delta",0,1.2,NA,0.1
2013-08-20,38.11558,-121.4938,"water","East Delta",0,2,NA,0.1
2013-09-10,38.4592,-121.5031,"water","Sacramento River",0.016,1.1,0.0012,0.72
2013-09-17,37.77046,-121.2923,"water","South Delta",0,1.3,NA,0.23
2013-09-17,38.06012,-121.4991,"water","South Delta",0,1.9,NA,0.13
2013-09-17,38.11558,-121.4938,"water","East Delta",0,1.5,NA,0.08
2013-10-08,37.77046,-121.2923,"water","South Delta",0,1.1,NA,0.12
2013-10-08,38.06012,-121.4991,"water","South Delta",0,0.95,NA,0.12
2013-10-08,38.11558,-121.4938,"water","East Delta",0,1.1,NA,0.09
2013-10-08,38.4592,-121.5031,"water","Sacramento River",0.016,1.2,0.0011,0.72
2013-11-05,38.4592,-121.5031,"water","Sacramento River",0.016,1.3,0.0014,0.72
2013-11-19,37.77046,-121.2923,"water","South Delta",0,1.4,NA,0.25
2013-11-19,38.06012,-121.4991,"water","South Delta",0,2.2,NA,0.16
2013-11-19,38.11558,-121.4938,"water","East Delta",0,1.2,NA,0.11
2013-11-19,38.2399,-121.5649,"water","Sacramento River",NA,3.1,NA,NA
2013-11-20,38.4592,-121.5031,"water","Sacramento River",NA,2.3,5e-05,NA
2013-12-10,38.4592,-121.5031,"water","Sacramento River",0.016,1.4,8e-04,0.72
2013-12-17,37.77046,-121.2923,"water","South Delta",0,1.6,NA,0.28
2013-12-17,38.06012,-121.4991,"water","South Delta",0,4.6,NA,0.16
2013-12-17,38.11558,-121.4938,"water","East Delta",0,1.2,NA,0.09
2014-01-14,38.3068,-121.6934,"water","Yolo Bypass",NA,NA,NA,0.07
2014-01-28,37.96737,-121.4643,"water","South Delta",0,4.2,NA,0.2
2014-01-28,37.97916,-121.5702,"water","South Delta",0,0.91,NA,0.13
2014-01-28,38.06012,-121.4991,"water","South Delta",0,1.3,NA,0.18
2014-01-28,38.16022,-121.2064,"water","East Delta",0,0.45,NA,0
2014-02-06,38.4592,-121.5031,"water","Sacramento River",NA,1.9,0.0011,NA
2014-02-10,38.3068,-121.6934,"water","Yolo Bypass",NA,NA,NA,0.19
2014-02-11,37.96737,-121.4643,"water","South Delta",0,1.2,NA,0.22
2014-02-11,37.97916,-121.5702,"water","South Delta",0,1.7,NA,0.16
2014-02-11,38.06012,-121.4991,"water","South Delta",0,1.6,NA,0.22
2014-02-11,38.16022,-121.2064,"water","East Delta",0,0.42,NA,0
2014-02-26,38.4565,-121.4934,"water","Sacramento River",NA,270,0.00024,NA
2014-02-27,38.4592,-121.5031,"water","Sacramento River",NA,2.6,0.0018,NA
2014-02-28,37.74729,-121.344,"water","South Delta",NA,13,9e-05,NA
2014-03-03,37.96737,-121.4643,"water","South Delta",0,0.91,NA,0.2
2014-03-03,37.97916,-121.5702,"water","South Delta",0,2.6,NA,0.22
2014-03-03,38.06012,-121.4991,"water","South Delta",0,0.99,NA,0.22
2014-03-03,38.16022,-121.2064,"water","East Delta",0,0.43,NA,0
2014-03-18,38.2399,-121.5649,"water","Sacramento River",NA,5.5,NA,NA
2014-03-18,38.3068,-121.6934,"water","Yolo Bypass",NA,4.6,NA,0.23
2014-03-26,37.74729,-121.344,"water","South Delta",NA,21.5,0.000235,NA
2014-03-26,38.4565,-121.4934,"water","Sacramento River",NA,17.4,0.00028,NA
2014-04-15,37.96737,-121.4643,"water","South Delta",0,3.1,NA,0.2
2014-04-15,37.97916,-121.5702,"water","South Delta",0,2.1,NA,0.25
2014-04-15,38.06012,-121.4991,"water","South Delta",0,1.8,NA,0.16
2014-04-15,38.16022,-121.2064,"water","East Delta",0,0.5,NA,0
2014-04-15,38.2399,-121.5649,"water","Sacramento River",NA,3.8,NA,NA
2014-04-15,38.3068,-121.6934,"water","Yolo Bypass",NA,3.7,NA,0.18
2014-05-08,38.4592,-121.5031,"water","Sacramento River",NA,1.6,0.0011,NA
2014-05-20,37.96737,-121.4643,"water","South Delta",0,3.1,NA,0.13
2014-05-20,37.97916,-121.5702,"water","South Delta",0,4.5,NA,0.13
2014-05-20,38.06012,-121.4991,"water","South Delta",0,2.4,NA,0.2
2014-05-20,38.16022,-121.2064,"water","East Delta",0,0.83,NA,0
2014-05-20,38.2399,-121.5649,"water","Sacramento River",NA,3.6,NA,NA
2014-05-20,38.3068,-121.6934,"water","Yolo Bypass",NA,4.2,NA,NA
2014-06-17,37.96737,-121.4643,"water","South Delta",0,3.6,NA,0.21
2014-06-17,37.97916,-121.5702,"water","South Delta",0,3.9,NA,0.19
2014-06-17,38.06012,-121.4991,"water","South Delta",0,0.81,NA,0.22
2014-06-17,38.16022,-121.2064,"water","East Delta",0,0.61,NA,0
2014-06-17,38.2399,-121.5649,"water","Sacramento River",NA,1.7,NA,NA
2014-07-15,37.96737,-121.4643,"water","South Delta",0,1,NA,0.18
2014-07-15,37.97916,-121.5702,"water","South Delta",0,0.2,NA,0.2
2014-07-15,38.16022,-121.2064,"water","East Delta",0,0.497,NA,0
2014-07-15,38.3068,-121.6934,"water","Yolo Bypass",NA,4.1,NA,NA
2014-08-19,37.96737,-121.4643,"water","South Delta",0,1.2,NA,0.18
2014-08-19,37.97916,-121.5702,"water","South Delta",0,3.6,NA,0.22
2014-08-19,38.16022,-121.2064,"water","East Delta",0,0.79,NA,0
2014-08-19,38.2399,-121.5649,"water","Sacramento River",NA,1.4,NA,NA
2014-08-19,38.3068,-121.6934,"water","Yolo Bypass",NA,1.7,NA,NA
2014-09-16,37.96737,-121.4643,"water","South Delta",0,1.6,NA,0.13
2014-09-16,37.97916,-121.5702,"water","South Delta",0,2,NA,0.15
2014-09-16,38.16022,-121.2064,"water","East Delta",0,0.68,NA,0
2014-11-01,38.4592,-121.5031,"water","Sacramento River",NA,1.4,5e-05,NA
2014-12-04,37.8717,-121.5255,"water","South Delta",NA,0.63,NA,NA
2014-12-04,37.96737,-121.4643,"water","South Delta",NA,0.97,NA,NA
2014-12-04,38.11558,-121.4938,"water","East Delta",NA,2.6,NA,NA
2014-12-04,38.16022,-121.2064,"water","East Delta",NA,0.6,NA,NA
2014-12-11,37.74729,-121.344,"water","South Delta",NA,15,0.00013,NA
2014-12-11,38.4565,-121.4934,"water","Sacramento River",NA,13,0.00021,NA
2014-12-12,38.4592,-121.5031,"water","Sacramento River",NA,2.2,0.0057,NA
2015-02-06,37.74729,-121.344,"water","South Delta",NA,NA,2e-04,NA
2015-02-07,37.74729,-121.344,"water","South Delta",NA,23,NA,NA
2015-02-07,38.4592,-121.5031,"water","Sacramento River",NA,1.7,0.0015,NA
2015-02-09,37.8717,-121.5255,"water","South Delta",NA,0,NA,NA
2015-02-09,37.96737,-121.4643,"water","South Delta",NA,2.4,NA,NA
2015-02-09,38.11558,-121.4938,"water","East Delta",NA,2,NA,NA
2015-02-09,38.16022,-121.2064,"water","East Delta",NA,0.68,NA,NA
2015-03-18,38.2399,-121.5649,"water","Sacramento River",NA,5.4,NA,NA
2015-03-18,38.3068,-121.6934,"water","Yolo Bypass",NA,NA,NA,0.59
2015-04-07,37.74729,-121.344,"water","South Delta",NA,24,0.00025,NA
2015-04-23,38.2399,-121.5649,"water","Sacramento River",NA,1.5,NA,NA
2015-05-12,38.4592,-121.5031,"water","Sacramento River",NA,1.5,0.0028,NA
2015-05-19,38.2399,-121.5649,"water","Sacramento River",NA,4,NA,NA
2015-05-19,38.3068,-121.6934,"water","Yolo Bypass",NA,2,NA,NA
2015-07-21,37.8717,-121.5255,"water","South Delta",NA,0.37,NA,NA
2015-07-21,37.96737,-121.4643,"water","South Delta",NA,1.6,NA,NA
2015-07-21,38.11558,-121.4938,"water","East Delta",NA,1.1,NA,NA
2015-07-21,38.16022,-121.2064,"water","East Delta",NA,0.58,NA,NA
2015-07-28,37.67556,-121.2642,"water","South Delta",NA,0.86,NA,NA
2015-07-28,37.97183,-121.3736,"water","South Delta",NA,2,NA,NA
2015-07-28,38.23611,-121.4189,"water","East Delta",NA,1.32,NA,NA
2015-07-28,38.36771,-121.5205,"water","Sacramento River",NA,1.23,NA,NA
2015-08-18,37.67556,-121.2642,"water","South Delta",NA,0,NA,NA
2015-08-18,37.8717,-121.5255,"water","South Delta",NA,0.81,NA,NA
2015-08-18,37.96737,-121.4643,"water","South Delta",NA,0.91,NA,NA
2015-08-18,37.97183,-121.3736,"water","South Delta",NA,1.82,NA,NA
2015-08-18,38.11558,-121.4938,"water","East Delta",NA,0.94,NA,NA
2015-08-18,38.16022,-121.2064,"water","East Delta",NA,0.62,NA,NA
2015-08-18,38.23611,-121.4189,"water","East Delta",NA,0.96,NA,NA
2015-08-18,38.36771,-121.5205,"water","Sacramento River",NA,1.68,NA,NA
2015-09-01,38.02054,-121.8063,"water","Confluence",NA,2.31,2.9e-05,0.078
2015-09-01,38.052982,-121.976982116699,"water","SE Suisun",NA,2.17,3.3e-05,0.108
2015-09-01,38.0597,-121.8113,"water","Confluence",NA,1.68,2.6e-05,0.078
2015-09-01,38.092194,-122.058082580566,"water","NW Suisun",NA,1.87,0,0.107
2015-09-01,38.108143,-122.022018432617,"water","NW Suisun",NA,2.61,1.1e-05,0.095
2015-09-23,37.67556,-121.2642,"water","South Delta",NA,0.92,NA,NA
2015-09-23,37.97183,-121.3736,"water","South Delta",NA,1.89,NA,NA
2015-09-23,38.23611,-121.4189,"water","East Delta",NA,1.36,NA,NA
2015-09-23,38.36771,-121.5205,"water","Sacramento River",NA,1.87,NA,NA
2015-10-21,37.67556,-121.2642,"water","South Delta",NA,0.81,NA,NA
2015-10-21,37.97183,-121.3736,"water","South Delta",NA,1.46,NA,NA
2015-10-21,38.23611,-121.4189,"water","East Delta",NA,1.12,NA,NA
2015-10-21,38.36771,-121.5205,"water","Sacramento River",NA,1.32,NA,NA
2015-11-10,37.67556,-121.2642,"water","South Delta",NA,0.88,NA,NA
2015-11-10,37.8717,-121.5255,"water","South Delta",NA,0.43,NA,NA
2015-11-10,37.97183,-121.3736,"water","South Delta",NA,1.12,NA,NA
2015-11-10,38.23611,-121.4189,"water","East Delta",NA,1.22,NA,NA
2015-11-10,38.36771,-121.5205,"water","Sacramento River",NA,1.28,NA,NA
2015-11-15,38.55351,-121.4229,"water","Sacramento River",NA,6,NA,NA
2015-11-15,38.55552,-121.4195,"water","Sacramento River",NA,6.3,NA,NA
2015-11-15,38.55573,-121.4195,"water","Sacramento River",NA,18,NA,NA
2015-11-15,38.55611,-121.4187,"water","Sacramento River",NA,7.4,NA,NA
2015-11-15,38.55612,-121.4187,"water","Sacramento River",NA,3.3,NA,NA
2015-12-03,38.55351,-121.4229,"water","Sacramento River",NA,29,NA,NA
2015-12-03,38.55552,-121.4195,"water","Sacramento River",NA,21,NA,NA
2015-12-03,38.55573,-121.4195,"water","Sacramento River",NA,46,NA,NA
2015-12-03,38.55611,-121.4187,"water","Sacramento River",NA,24,NA,NA
2015-12-10,38.55351,-121.4229,"water","Sacramento River",NA,5.1,NA,NA
2015-12-10,38.55552,-121.4195,"water","Sacramento River",NA,14,NA,NA
2015-12-10,38.55573,-121.4195,"water","Sacramento River",NA,30,NA,NA
2015-12-10,38.55611,-121.4187,"water","Sacramento River",NA,16,NA,NA
2015-12-13,38.55351,-121.4229,"water","Sacramento River",NA,17,NA,NA
2015-12-13,38.55552,-121.4195,"water","Sacramento River",NA,8.2,NA,NA
2015-12-13,38.55573,-121.4195,"water","Sacramento River",NA,14,NA,NA
2015-12-13,38.55611,-121.4187,"water","Sacramento River",NA,10,NA,NA
2015-12-15,37.67556,-121.2642,"water","South Delta",NA,0,NA,NA
2015-12-15,37.97183,-121.3736,"water","South Delta",NA,1.5,NA,NA
2015-12-15,38.23611,-121.4189,"water","East Delta",NA,0.99,NA,NA
2015-12-15,38.36771,-121.5205,"water","Sacramento River",NA,1.03,NA,NA
2016-01-06,37.8717,-121.5255,"water","South Delta",NA,1.1,NA,NA
2016-01-06,37.96737,-121.4643,"water","South Delta",NA,1.5,NA,NA
2016-01-06,38.11558,-121.4938,"water","East Delta",NA,2.8,NA,NA
2016-01-06,38.16022,-121.2064,"water","East Delta",NA,0.69,NA,NA
2016-01-19,37.67556,-121.2642,"water","South Delta",NA,1.78,NA,NA
2016-01-19,37.97183,-121.3736,"water","South Delta",NA,3.29,NA,NA
2016-01-19,38.23611,-121.4189,"water","East Delta",NA,1.36,NA,NA
2016-01-19,38.36771,-121.5205,"water","Sacramento River",NA,2.62,NA,NA
2016-01-22,38.55351,-121.4229,"water","Sacramento River",NA,5.7,NA,NA
2016-01-22,38.55552,-121.4195,"water","Sacramento River",NA,4.9,NA,NA
2016-01-22,38.55573,-121.4195,"water","Sacramento River",NA,11,NA,NA
2016-01-22,38.55611,-121.4187,"water","Sacramento River",NA,4.3,NA,NA
2016-02-17,37.67556,-121.2642,"water","South Delta",NA,1.2,NA,NA
2016-02-17,37.97183,-121.3736,"water","South Delta",NA,3.67,NA,NA
2016-02-17,38.23611,-121.4189,"water","East Delta",NA,1.47,NA,NA
2016-02-17,38.36771,-121.5205,"water","Sacramento River",NA,1.85,NA,NA
2016-02-18,38.55351,-121.4229,"water","Sacramento River",NA,3.9,NA,NA
2016-02-18,38.55552,-121.4195,"water","Sacramento River",NA,13,NA,NA
2016-02-18,38.55573,-121.4195,"water","Sacramento River",NA,24,NA,NA
2016-02-18,38.55611,-121.4187,"water","Sacramento River",NA,19,NA,NA
2016-03-07,37.67556,-121.2642,"water","South Delta",NA,1.62,NA,NA
2016-03-07,37.97183,-121.3736,"water","South Delta",NA,4.37,NA,NA
2016-03-07,38.23611,-121.4189,"water","East Delta",NA,2.03,NA,NA
2016-03-07,38.36771,-121.5205,"water","Sacramento River",NA,2.6,NA,NA
2016-03-13,38.55351,-121.4229,"water","Sacramento River",NA,7.2,NA,NA
2016-03-13,38.55552,-121.4195,"water","Sacramento River",NA,1.9,NA,NA
2016-03-13,38.55573,-121.4195,"water","Sacramento River",NA,4.4,NA,NA
2016-03-13,38.55586,-121.4195,"water","Sacramento River",NA,1.8,NA,NA
2016-03-13,38.55611,-121.4187,"water","Sacramento River",NA,3.6,NA,NA
2016-03-13,38.55612,-121.4187,"water","Sacramento River",NA,2,NA,NA
2016-04-19,37.67556,-121.2642,"water","South Delta",NA,1.51,NA,NA
2016-04-19,37.97183,-121.3736,"water","South Delta",NA,1.89,NA,NA
2016-04-19,38.23611,-121.4189,"water","East Delta",NA,1.43,NA,NA
2016-04-19,38.36771,-121.5205,"water","Sacramento River",NA,1.3,NA,NA
2016-05-18,37.67556,-121.2642,"water","South Delta",NA,0.83,NA,NA
2016-05-18,37.97183,-121.3736,"water","South Delta",NA,1.23,NA,NA
2016-05-18,38.23611,-121.4189,"water","East Delta",NA,1.23,NA,NA
2016-05-18,38.36771,-121.5205,"water","Sacramento River",NA,1.03,NA,NA
2016-06-15,37.67556,-121.2642,"water","South Delta",NA,1.04,NA,NA
2016-06-15,37.97183,-121.3736,"water","South Delta",NA,1.6,NA,NA
2016-06-15,38.23611,-121.4189,"water","East Delta",NA,1.32,NA,NA
2016-06-15,38.36771,-121.5205,"water","Sacramento River",NA,1.09,NA,NA
2016-07-13,37.67556,-121.2642,"water","South Delta",NA,1.04,NA,NA
2016-07-13,37.97183,-121.3736,"water","South Delta",NA,1.96,NA,NA
2016-07-13,38.23611,-121.4189,"water","East Delta",NA,1.33,NA,NA
2016-07-13,38.36771,-121.5205,"water","Sacramento River",NA,1.18,NA,NA
2016-07-19,37.8717,-121.5255,"water","South Delta",NA,1.1,NA,NA
2016-07-19,37.96737,-121.4643,"water","South Delta",NA,0.9,NA,NA
2016-07-19,38.11558,-121.4938,"water","East Delta",NA,0.62,NA,NA
2016-07-19,38.16022,-121.2064,"water","East Delta",NA,0.44,NA,NA
2016-08-16,37.8717,-121.5255,"water","South Delta",NA,1,NA,NA
2016-08-16,37.96737,-121.4643,"water","South Delta",NA,1,NA,NA
2016-08-16,38.11558,-121.4938,"water","East Delta",NA,1.5,NA,NA
2016-08-16,38.16022,-121.2064,"water","East Delta",NA,0.78,NA,NA
2016-08-17,37.67556,-121.2642,"water","South Delta",NA,0.88,NA,NA
2016-08-17,37.97183,-121.3736,"water","South Delta",NA,1.51,NA,NA
2016-08-17,38.23611,-121.4189,"water","East Delta",NA,0.99,NA,NA
2016-08-17,38.36771,-121.5205,"water","Sacramento River",NA,1.13,NA,NA
2016-08-22,37.89083,-121.4883,"water","South Delta",NA,NA,0.00135,NA
2016-08-22,38.09627,-121.496,"water","East Delta",NA,NA,0.000586,NA
2016-08-22,38.24213,-121.6854,"water","Yolo Bypass",NA,NA,9.8e-05,NA
2016-08-22,38.4556,-121.5019,"water","Sacramento River",NA,NA,0.000746,NA
2016-08-23,37.67556,-121.2642,"water","South Delta",NA,NA,9e-05,NA
2016-09-20,37.67556,-121.2642,"water","South Delta",NA,0.91,NA,NA
2016-09-20,37.97183,-121.3736,"water","South Delta",NA,1.28,NA,NA
2016-09-20,38.23611,-121.4189,"water","East Delta",NA,1.28,NA,NA
2016-09-20,38.36771,-121.5205,"water","Sacramento River",NA,1.39,NA,NA
2016-10-17,37.8717,-121.5255,"water","South Delta",0,0.69,NA,0.28
2016-10-17,38.15256,-121.501,"water","East Delta",NA,0.77,NA,NA
2016-10-18,37.67556,-121.2642,"water","South Delta",NA,0.37,NA,NA
2016-10-18,37.97183,-121.3736,"water","South Delta",NA,2,NA,NA
2016-10-18,38.23611,-121.4189,"water","East Delta",NA,2,NA,NA
2016-10-18,38.36771,-121.5205,"water","Sacramento River",NA,1.7,NA,NA
2016-11-14,37.67556,-121.2642,"water","South Delta",NA,1.3,0.000152,NA
